	iflood_Time	NOAA_time	NOAA_U_WASD2	NOAA_V_WASD2	iflood_U_WASD2	iflood_V_WASD2	iflood_mag_WASD2	NOAA_mag_WASD2	NOAA_U_BISM2	NOAA_V_BISM2	iflood_U_BISM2	iflood_V_BISM2	iflood_mag_BISM2	NOAA_mag_BISM2	NOAA_U_BLTM2	NOAA_V_BLTM2	iflood_U_BLTM2	iflood_V_BLTM2	iflood_mag_BLTM2	NOAA_mag_BLTM2	NOAA_U_SLIM2	NOAA_V_SLIM2	iflood_U_SLIM2	iflood_V_SLIM2	iflood_mag_SLIM2	NOAA_mag_SLIM2	NOAA_U_KPTV2	NOAA_V_KPTV2	iflood_U_KPTV2	iflood_V_KPTV2	iflood_mag_KPTV2	NOAA_mag_KPTV2	NOAA_U_CBBV2	NOAA_V_CBBV2	iflood_U_CBBV2	iflood_V_CBBV2	iflood_mag_CBBV2	NOAA_mag_CBBV2
46	2018-10-05 05:00:00				-0.9856579022258783	0.16875573999032148	0.7414694679255137				-0.9698107936591127	-0.24385861580490026	1.7760622228189358				-0.9816248998099761	-0.19082074329866316	0.4093142462439364				-0.9921187353249928	-0.12530129694914066	1.7757010528814476				-0.9132891829524352	0.4073117581191012	3.298726361852578				-0.9358104047059267	0.3525037396172269	3.373340438859525	
47	2018-10-05 06:00:00				-0.9256605546520661	0.37835504167544687	0.6922536353953836				-0.9947946671892988	-0.10189980437533926	1.58516823462216				-0.9760274565033001	0.21764743084102461	0.44850668619333034				-0.9851276881331036	0.17182385769597483	1.7781967624112862				-0.8645010919935564	0.5026309400961589	3.6049779700257787				-0.8884468762227444	0.4589794637345419	3.6637423030163503	
48	2018-10-05 07:00:00				-0.8148218089545721	0.5797114969120405	0.6926996027317525				-0.9970545678017073	0.07669542897559531	1.4355856772772602				-0.8633805320900988	0.5045533240479325	1.1520770274516674				-0.9020051969349542	0.43172517265308313	1.9310177981442436				-0.8161022186089762	0.5779075780620174	3.945992683721617				-0.8390714968320498	0.5440211606215548	3.99641980803836	
49	2018-10-05 08:00:00				-0.7661135055955688	0.642705295251306	0.6755398564442087				-0.961852841911436	0.2735673783675495	1.5065888381846975				-0.7693113141704903	0.6388740892298523	1.1776010979987102				-0.8207291169926941	0.5713175268800992	2.035593598801091				-0.7957949994637386	0.6055661143331157	3.536182809135919				-0.794469321504453	0.6073042871479291	3.4133886871361088	
50	2018-10-05 09:00:00				-0.7102567345903325	0.7039427327340471	0.6632039117681765				-0.8990804469468584	0.4377834509410303	1.6315282206183959				-0.6627158214372247	0.7488709768823895	1.2330844752246604				-0.7311862880911467	0.6821778449257132	2.187590812425914				-0.7688671427219647	0.6394085680084074	3.131542672217792				-0.7241219287364302	0.6896719744364216	2.858997415273064	
51	2018-10-05 10:00:00				-0.6477946226040986	0.7618150214620433	0.6588400061956607				-0.825150074726231	0.5649135811602473	1.7992270591414206				-0.5540277577711374	0.8324981943638591	1.3147535319717643				-0.6427471810185571	0.7660783649814804	2.2675920315828195				-0.73190434186859	0.6814073923534335	2.7344121719383505				-0.6069555292235743	0.7947357960636546	2.353678345640011	
52	2018-10-05 11:00:00				-0.47450767750678313	0.8802513640927339	0.7253374929535885				-0.6536356361492931	0.7568093915615138	1.8493873576438529				-0.47934092837446557	0.8776287793737768	1.417967260244091				-0.4667849862518362	0.8843708365894214	2.426845792741141				-0.708126599310323	0.7060854901137661	2.555403556457847				-0.5367277720681518	0.8437554732804748	1.9127784456617252	
53	2018-10-05 12:00:00				-0.3165630482638558	0.9485714714632185	0.8234685007288757				-0.46364150098802437	0.8860228882831254	2.0122694362386215				-0.41225751420285967	0.9110673641302706	1.5304996852028836				-0.30128825834383155	0.953533106600993	2.681448141128797				-0.679774523597274	0.7334211594084937	2.3798112643868543				-0.4180762596728283	0.9084119335950942	1.4940766971528583	
54	2018-10-05 13:00:00				-0.18487076010361372	0.9827628412077413	1.9637679423534944				-0.2902632367392094	0.9569468393791148	2.263714174765974				-0.3527647978924492	0.9357120269441337	1.6504513760965098				-0.16034713107132043	0.9870606858533049	3.000194687462321				-0.6456471435698479	0.7636358857466669	2.2084621803112547				-0.19822968245336695	0.980155596318481	1.1227952198952817	
55	2018-10-05 14:00:00				0.09543329583918601	0.9954358271858967	1.978204597042556				-0.04653353225293316	0.9989167284494064	2.1710958906119107				0.03926521408674249	0.9992288241252463	1.0692421561550964				-0.07382502837353562	0.9972712094438737	3.090100375522207				-0.46668408137816214	0.884424088426034	2.161223977517045				0.05607380237796796	0.998426626591497	1.0856133383584894	
56	2018-10-05 15:00:00				0.346011115810562	0.9382304129239948	1.1196958789963065				0.12384823565133929	0.9923011712812045	2.6464349393132083				0.2919517698381325	0.9564330421354034	2.3154672808621743				0.007812729590624064	0.9999694801624416	3.202230310648906				-0.2667271479182987	0.963772083307755	2.216752168591071				0.3070619515390022	0.9516895281114842	1.1214702795121791	
57	2018-10-05 16:00:00				0.5338140988249122	0.8456018613364963	1.2879769471872065				0.24003770836935426	0.9707635647060456	3.0983403886926584				0.44003695407986865	0.8979796651618074	2.9506160445432457				0.0834869915529799	0.9965088671163106	3.3343081132986896				-0.07342800021838042	0.9973005207979838	2.3678674834246354				0.5129823262027967	0.8583991688040986	1.2239911589893229	
58	2018-10-05 17:00:00				0.6291641169199671	0.7772724837406236	1.3498692356258994				0.28126326693167736	0.9596306449227848	3.844005176696723				0.38225017552101975	0.9240588743766003	3.0906193871323313				0.030289209252240722	0.999541176642	3.2259245238226746				-0.00453811661937815	0.9999897026957573	2.216298573300702				0.45331542747815945	0.8913501686824845	1.0602735092953723	
